P,S,Q,PF
195.824,197.549,26.0494,0.991268
195.626,197.358,26.0853,0.991227
195.631,197.36,26.0726,0.991235
195.266,196.951,25.7132,0.991441
195.005,196.71,25.8416,0.991333
195.631,197.319,25.7509,0.991448
195.599,197.309,25.9209,0.991333
195.193,196.885,25.7589,0.991405
194.94,196.638,25.7838,0.991366
195.28,196.987,25.8767,0.991334
195.077,196.769,25.7542,0.991397
132.872,162.26,93.1304,1.#QNAN
1.49813,6.05518,5.86693,1.#QNAN
1.51266,5.08899,4.85898,1.#QNAN
1.6178,6.36275,6.15364,1.#QNAN
1.45667,4.84615,4.62204,1.#QNAN
1.52795,4.47457,4.20561,1.#QNAN
1.54993,4.92504,4.6748,1.#QNAN
1.34025,4.65768,4.46069,1.#QNAN
1.51223,4.75697,4.5102,1.#QNAN
1.58215,4.74336,4.47171,1.#QNAN
1.58793,4.7479,4.47449,1.#QNAN
1.35,5.63716,5.47312,1.#QNAN
1.57579,5.74109,5.5206,1.#QNAN
1.48343,4.68819,4.44731,1.#QNAN
1.42728,4.85656,4.6421,1.#QNAN
1.48429,5.61437,5.41461,1.#QNAN
1.70592,4.50003,4.16414,1.#QNAN
1.82849,5.19924,4.86711,1.#QNAN
1.40596,4.57235,4.35083,1.#QNAN
1.32065,4.19689,3.98369,1.#QNAN
1.75118,5.95333,5.68995,1.#QNAN
1.38225,5.15373,4.96491,1.#QNAN
1.55423,6.09799,5.8966,1.#QNAN
1.42145,5.05487,4.8509,1.#QNAN
1.69673,4.94448,4.64424,1.#QNAN
1.6239,5.06381,4.79637,1.#QNAN
1.90443,4.93801,4.55599,1.#QNAN
1.36047,4.83277,4.63733,1.#QNAN
1.66594,5.519,5.26155,1.#QNAN
1.35588,4.5084,4.29968,1.#QNAN
1.73936,5.12715,4.8231,1.#QNAN
1.39741,5.60369,5.42666,1.#QNAN
1.67474,4.63862,4.32575,1.#QNAN
