P,S,Q,PF
232.802,251.672,95.613,0.925023
232.729,251.598,95.5951,0.925006
232.726,251.745,95.99,0.924452
233.205,251.87,95.15,0.925898
232.914,251.881,95.8935,0.924695
232.789,251.699,95.7164,0.924871
232.15,251.107,95.713,0.924507
231.516,250.659,96.0725,0.923632
230.97,249.874,95.3413,0.924345
231.323,250.348,95.7291,0.924003
230.506,249.378,95.163,0.924327
230.672,249.347,94.6804,0.925104
231.315,250.105,95.1106,0.92487
231.419,250.247,95.229,0.924764
231.745,250.828,95.9616,0.923922
231.546,250.629,95.923,0.92386
232.307,251.553,96.5002,0.923492
232.337,251.522,96.3482,0.923723
232.309,251.713,96.9127,0.922911
232.651,252.108,97.1193,0.922821
232.017,251.225,96.3449,0.923541
231.926,251.217,96.5413,0.923211
232.985,252.161,96.4545,0.923951
235.02,254.226,96.9364,0.924452
234.072,253.421,97.1219,0.923647
234.083,253.532,97.3838,0.923288
233.293,252.801,97.3783,0.922834
232.502,251.824,96.7363,0.923274
233.128,252.55,97.122,0.923098
233.708,252.933,96.7244,0.923992
234.579,253.683,96.5813,0.924692
233.7,252.786,96.3589,0.924498
232.926,252.118,96.4829,0.923877
233.064,252.24,96.4681,0.923978
232.172,251.232,95.9872,0.924135
231.199,250.381,96.1115,0.923391
232.298,251.784,97.1204,0.922612
232.035,251.487,96.9815,0.922653
232.063,251.446,96.8096,0.922912
231.707,250.809,96.0052,0.923839
232.761,252.09,96.8075,0.923325
234.918,253.753,95.9385,0.925774
234.891,253.922,96.4519,0.925049
234.836,254.082,97.003,0.924254
233.91,253.11,96.7001,0.924143
233.538,252.807,96.8066,0.923779
231.995,251.286,96.5571,0.923228
231.636,250.845,96.2693,0.923424
232.75,252.156,97.0045,0.923041
232.143,251.595,97.004,0.922685
232.084,251.604,97.1696,0.922415
231.875,251.31,96.907,0.922663
231.975,251.476,97.0974,0.922453
232.338,252.109,97.8671,0.921578
232.55,252.214,97.6337,0.922035
233.155,252.941,98.0721,0.921774
232.476,252.153,97.6526,0.921964
232.634,252.408,97.9344,0.921659
232.886,252.604,97.842,0.92194
