P,S,Q,PF
1959.33,1999.43,398.418,0.979945
1976.85,2029.34,458.559,0.974135
1986.17,2044.25,483.79,0.971593
1981.58,2043.37,498.722,0.969758
1973.97,2034.51,492.62,0.970243
1977.89,2039.97,499.45,0.969566
1976.57,2038.29,497.81,0.969718
1979.46,2043.29,506.734,0.96876
1975.24,2035.06,489.796,0.970605
1878.75,1896.56,259.248,0.990613
1839.77,1839.61,0,-1
1840.52,1840.32,0,-1
1840.56,1840.39,0,-1
1867.71,1879.98,214.486,0.99347
2100.15,2273.93,871.848,0.923578
1459.92,1724.62,918.123,0.846516
42.2726,250.804,247.216,0.168548
4.84182,11.1307,10.0225,1.#QNAN
7.96316,11.4417,8.21589,1.#QNAN
44.8918,252.809,248.791,0.177572
221.338,796.202,764.818,0.277993
146.28,556.185,536.604,0.263006
143.656,549.39,530.276,0.261483
153.912,589.177,568.719,0.261232
160.15,611.986,590.66,0.261689
159.846,609.854,588.533,0.262106
154.532,594.455,574.018,0.259956
153.845,596.86,576.692,0.257757
164.881,627.553,605.506,0.262736
161.853,617.332,595.736,0.262182
1420.91,1624.78,787.992,0.874523
1834.12,1834,0,-1
1835.53,1835.38,0,-1
1834.98,1834.79,0,-1
1835.77,1835.6,0,-1
1850.12,1854.44,126.49,0.997671
2102.65,2274.27,866.71,0.924537
1975.68,2028.02,457.746,0.974194
1957.17,1999.63,409.876,0.978767
1977.46,2033.08,472.308,0.972641
1986.68,2048.2,498.207,0.969966
1998.46,2066.94,527.623,0.96687
1997.2,2063.76,519.895,0.967749
1988.75,2050.78,500.552,0.969755
2007.9,2082.11,550.931,0.964358
2005.23,2079.75,551.722,0.964171
2005.84,2080.23,551.315,0.964241
1934.87,1981.23,426.075,0.976602
1845.54,1845.36,0,-1
1842.93,1842.73,0,-1
1842.25,1842.05,0,-1
1853.71,1858.03,126.557,0.997678
2096.82,2274.97,882.513,0.921692
1964.02,2022.25,481.798,0.971204
1949.73,1999.82,444.772,0.974954
1957.81,2012.18,464.559,0.972984
1968.54,2033.84,511.219,0.967895
1979.54,2053.26,545.235,0.964098
1978.36,2049.33,534.618,0.965373
1976.11,2047.67,536.635,0.965049
1972.25,2040.4,522.93,0.9666
1972.95,2043.82,533.555,0.965323
1970.63,2040.68,530.09,0.965673
1915.86,1958.49,406.368,0.978237
1564.64,1701.02,667.378,-0.91982
1837.29,1837.12,0,-1
1838.95,1838.84,0,-1
1852.92,1857.02,123.28,0.997794
2108.34,2287.48,887.403,0.921685
