P,S,Q,PF
340.504,340.509,1.86874,-0.999985
340.991,340.986,0,-1
340.883,340.853,0,-1
340.793,340.774,0,-1
340.621,340.658,4.9718,-0.999893
162.063,234.452,169.42,-0.691243
3.18461,6.26632,5.39676,1.#QNAN
2.9751,5.78815,4.96502,1.#QNAN
3.02012,6.06219,5.25633,1.#QNAN
3.113,5.8625,4.96771,1.#QNAN
2.96872,6.56021,5.85005,1.#QNAN
3.08995,6.21931,5.39741,1.#QNAN
2.95561,5.74757,4.9294,1.#QNAN
3.25841,6.16195,5.22995,1.#QNAN
3.04219,6.43123,5.6662,1.#QNAN
2.93762,6.15258,5.40598,1.#QNAN
3.18974,6.23773,5.36049,1.#QNAN
239.925,286.011,155.687,-0.838865
341.883,341.861,0,-1
341.602,341.585,0,-1
341.757,341.735,0,-1
341.249,341.239,0,-1
340.961,340.939,0,-1
340.746,340.719,0,-1
340.904,340.886,0,-1
341.104,341.091,0,-1
341.063,341.034,0,-1
341.113,341.093,0,-1
341.072,341.098,4.18143,-0.999925
341.393,341.397,1.63936,-0.999988
341.579,341.555,0,-1
341.506,341.498,0,-1
341.641,341.644,1.52069,-0.99999
341.518,341.504,0,-1
341.723,341.733,2.6354,-0.99997
342.175,342.15,0,-1
342.434,342.43,0,-1
6.42638,36.0497,35.4722,1.#QNAN
3.05782,5.73105,4.84713,1.#QNAN
3.02071,6.95079,6.26009,1.#QNAN
3.0494,7.0244,6.32798,1.#QNAN
3.08995,6.78453,6.04004,1.#QNAN
3.10332,6.99589,6.26992,1.#QNAN
3.15679,5.92979,5.01968,1.#QNAN
3.01613,6.20606,5.42386,1.#QNAN
3.21627,7.10873,6.33954,1.#QNAN
3.17995,6.32686,5.46965,1.#QNAN
3.07915,6.51941,5.74644,1.#QNAN
63.1493,144.468,129.936,1.#QNAN
341.749,341.745,0,-1
341.785,341.791,2.08791,-0.999981
341.889,341.867,0,-1
341.694,341.657,0,-1
341.876,341.864,0,-1
341.67,341.665,0,-1
341.902,341.901,0,-1
341.872,341.852,0,-1
341.906,341.909,1.43069,-0.999991
342.001,341.997,0,-1
341.362,341.341,0,-1
341.544,341.516,0,-1
341.424,341.403,0,-1
341.343,341.312,0,-1
341.23,341.211,0,-1
341.504,341.497,0,-1
341.857,341.846,0,-1
341.91,341.918,2.31166,-0.999977
341.419,341.41,0,-1
179.045,246.693,169.707,-0.725781
3.05155,5.90698,5.05771,1.#QNAN
2.98697,6.5043,5.77788,1.#QNAN
2.98023,5.9362,5.13388,1.#QNAN
2.92093,5.86075,5.081,1.#QNAN
2.99269,5.9081,5.09406,1.#QNAN
3.14604,6.55356,5.74905,1.#QNAN
3.03415,6.02105,5.20067,1.#QNAN
3.0767,5.859,4.98616,1.#QNAN
3.05906,6.31485,5.52445,1.#QNAN
3.19516,6.90161,6.11745,1.#QNAN
3.02086,6.56474,5.8284,1.#QNAN
227.609,278.582,160.629,-0.81703
342.071,342.04,0,-1
341.819,341.803,0,-1
342.149,342.129,0,-1
342.072,342.046,0,-1
342.38,342.379,0,-1
