P,S,Q,PF
86.3563,91.7939,31.1242,1.#QNAN
86.3779,91.9165,31.4248,1.#QNAN
86.1062,91.6439,31.374,1.#QNAN
86.1381,91.7325,31.5448,1.#QNAN
86.0498,91.5644,31.2964,1.#QNAN
85.9517,91.5495,31.5218,1.#QNAN
85.9958,91.5482,31.3974,1.#QNAN
85.9906,91.5547,31.4306,1.#QNAN
86.1613,91.6992,31.3843,1.#QNAN
86.4499,92.0078,31.4937,1.#QNAN
86.0324,91.5683,31.3556,1.#QNAN
86.0465,91.5742,31.3341,1.#QNAN
86.3503,91.9568,31.6177,1.#QNAN
86.3532,91.907,31.4646,1.#QNAN
86.2458,91.8484,31.588,1.#QNAN
86.1129,91.68,31.461,1.#QNAN
85.7438,91.2597,31.2463,1.#QNAN
86.0251,91.6165,31.5163,1.#QNAN
86.1758,91.8226,31.7036,1.#QNAN
85.9365,91.5857,31.6681,1.#QNAN
86.223,91.839,31.6228,1.#QNAN
86.1274,91.7444,31.6088,1.#QNAN
86.2617,91.8754,31.6229,1.#QNAN
86.293,91.8863,31.569,1.#QNAN
86.1846,91.7632,31.5072,1.#QNAN
86.0586,91.6619,31.5564,1.#QNAN
86.2452,91.9723,31.9479,1.#QNAN
86.3518,91.9737,31.6627,1.#QNAN
86.3291,91.8978,31.5036,1.#QNAN
85.7829,91.3822,31.4961,1.#QNAN
85.5845,91.184,31.4613,1.#QNAN
85.5674,91.1416,31.385,1.#QNAN
85.4367,91.0204,31.3893,1.#QNAN
85.4316,91.0115,31.3774,1.#QNAN
85.3972,90.9265,31.2242,1.#QNAN
85.4399,91.0137,31.3611,1.#QNAN
85.6016,91.226,31.5366,1.#QNAN
85.4303,90.9733,31.2699,1.#QNAN
85.4117,90.9608,31.2842,1.#QNAN
85.3829,90.9154,31.2311,1.#QNAN
85.2542,90.7478,31.0947,1.#QNAN
85.3878,90.9623,31.3539,1.#QNAN
85.2757,90.8227,31.2541,1.#QNAN
85.4526,91.0174,31.3372,1.#QNAN
85.4797,91.0522,31.3646,1.#QNAN
85.3948,90.9555,31.315,1.#QNAN
85.3718,90.9052,31.2315,1.#QNAN
85.4508,90.9932,31.2718,1.#QNAN
85.4558,90.9827,31.2276,1.#QNAN
85.4726,91.0412,31.3517,1.#QNAN
85.4313,91.0178,31.3964,1.#QNAN
85.5308,91.1612,31.5413,1.#QNAN
85.3582,90.9877,31.5078,1.#QNAN
85.4714,91.0709,31.4413,1.#QNAN
85.2854,90.9355,31.5541,1.#QNAN
85.2143,90.8003,31.3564,1.#QNAN
85.3766,90.9252,31.2766,1.#QNAN
85.4003,91.043,31.5534,1.#QNAN
85.3956,90.9948,31.4266,1.#QNAN
85.3189,90.8991,31.3579,1.#QNAN
85.283,90.8574,31.335,1.#QNAN
85.3379,90.9292,31.3935,1.#QNAN
85.4003,90.9742,31.3542,1.#QNAN
85.4238,91.0361,31.4698,1.#QNAN
85.4251,91.0579,31.5292,1.#QNAN
85.4125,91.0245,31.4669,1.#QNAN
85.3515,90.9598,31.4454,1.#QNAN
85.445,91.0218,31.3708,1.#QNAN
85.3787,90.9691,31.3982,1.#QNAN
85.4775,91.0546,31.3773,1.#QNAN
85.4343,91.03,31.4234,1.#QNAN
85.4558,91.0475,31.416,1.#QNAN
85.3097,90.9773,31.6087,1.#QNAN
85.4579,91.0665,31.4649,1.#QNAN
85.3399,90.925,31.3761,1.#QNAN
85.3095,90.946,31.5194,1.#QNAN
85.3495,90.9715,31.4843,1.#QNAN
85.3571,90.877,31.1894,1.#QNAN
85.2981,90.8784,31.3547,1.#QNAN
85.3145,90.8944,31.3564,1.#QNAN
85.6095,91.2104,31.4697,1.#QNAN
85.8037,91.4233,31.5585,1.#QNAN
85.83,91.4779,31.6452,1.#QNAN
85.8643,91.4993,31.614,1.#QNAN
85.765,91.3988,31.5927,1.#QNAN
85.6138,91.291,31.691,1.#QNAN
85.5571,91.1939,31.5643,1.#QNAN
85.2706,90.8967,31.4822,1.#QNAN
85.4562,91.0927,31.5456,1.#QNAN
85.2946,90.9626,31.6075,1.#QNAN
85.4412,91.0171,31.3674,1.#QNAN
85.4628,91.0404,31.3762,1.#QNAN
85.3834,91.0266,31.5519,1.#QNAN
85.2962,90.8677,31.3291,1.#QNAN
85.213,90.8656,31.5483,1.#QNAN
85.2083,90.8732,31.5831,1.#QNAN
85.1411,90.8139,31.5936,1.#QNAN
85.228,90.9128,31.6439,1.#QNAN
85.2507,90.9212,31.6069,1.#QNAN
85.6935,91.2906,31.4738,1.#QNAN
85.6923,91.2869,31.4661,1.#QNAN
85.6446,91.2197,31.401,1.#QNAN
85.6014,91.1688,31.371,1.#QNAN
85.4551,91.0607,31.4559,1.#QNAN
85.6225,91.2622,31.5845,1.#QNAN
85.713,91.2484,31.2978,1.#QNAN
85.8452,91.4364,31.4838,1.#QNAN
85.7946,91.4114,31.5488,1.#QNAN
85.7799,91.4237,31.6244,1.#QNAN
85.8302,91.4288,31.5025,1.#QNAN
85.8451,91.4542,31.5355,1.#QNAN
85.4246,91.0671,31.5571,1.#QNAN
85.2932,90.9345,31.5301,1.#QNAN
85.4189,91.0763,31.5992,1.#QNAN
85.3106,91.0037,31.6824,1.#QNAN
85.2219,90.8829,31.5742,1.#QNAN
85.1708,90.7991,31.4706,1.#QNAN
85.0378,90.6079,31.279,1.#QNAN
85.0407,90.6373,31.3561,1.#QNAN
85.1612,90.7791,31.4393,1.#QNAN
85.0403,90.6693,31.4494,1.#QNAN
84.9565,90.556,31.3493,1.#QNAN
85.1009,90.6351,31.1858,1.#QNAN
85.2455,90.8077,31.293,1.#QNAN
